ZipCode,State,County,NormalizedCounty,City,NormalizedCity,TaxRegionName,NormalizedTaxRegionName,CombinedRate,StateRate,CountyRate,CityRate,SpecialRate,EstimatedPopulation,Year,Month
93922,CA,"MONTEREY COUNTY",monterey-county,CARMEL,carmel,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,1913,2019,8
93923,CA,"MONTEREY COUNTY",monterey-county,CARMEL,carmel,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,8358,2019,8
93924,CA,"MONTEREY COUNTY",monterey-county,"CARMEL VALLEY",carmel-valley,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,5275,2019,8
93925,CA,"MONTEREY COUNTY",monterey-county,CHUALAR,chualar,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,1743,2019,8
93926,CA,"MONTEREY COUNTY",monterey-county,GONZALES,gonzales,GONZALES,gonzales,8.250000,6.000000,0.250000,0.500000,1.500000,8139,2019,8
93927,CA,"MONTEREY COUNTY",monterey-county,GREENFIELD,greenfield,GREENFIELD,greenfield,9.500000,6.000000,0.250000,1.750000,1.500000,12788,2019,8
93928,CA,"MONTEREY COUNTY",monterey-county,JOLON,jolon,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
93930,CA,"MONTEREY COUNTY",monterey-county,"KING CITY",king-city,"KING CITY",king-city,8.750000,6.000000,0.250000,1.000000,1.500000,12376,2019,8
93932,CA,"MONTEREY COUNTY",monterey-county,LOCKWOOD,lockwood,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
93933,CA,"MONTEREY COUNTY",monterey-county,MARINA,marina,MARINA,marina,9.250000,6.000000,0.250000,1.500000,1.500000,16444,2019,8
93940,CA,"MONTEREY COUNTY",monterey-county,MONTEREY,monterey,"MONTEREY CONFERENCE CENTER FACILITIES DISTRICT",monterey-conference-center-facilities-district,8.750000,6.000000,0.250000,1.000000,1.500000,22581,2019,8
93942,CA,"MONTEREY COUNTY",monterey-county,MONTEREY,monterey,"MONTEREY CONFERENCE CENTER FACILITIES DISTRICT",monterey-conference-center-facilities-district,8.750000,6.000000,0.250000,1.000000,1.500000,1366,2019,8
93943,CA,"MONTEREY COUNTY",monterey-county,MONTEREY,monterey,"MONTEREY CONFERENCE CENTER FACILITIES DISTRICT",monterey-conference-center-facilities-district,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
93944,CA,"MONTEREY COUNTY",monterey-county,MONTEREY,monterey,"MONTEREY CONFERENCE CENTER FACILITIES DISTRICT",monterey-conference-center-facilities-district,8.750000,6.000000,0.250000,1.000000,1.500000,1445,2019,8
93950,CA,"MONTEREY COUNTY",monterey-county,"PACIFIC GROVE",pacific-grove,"PACIFIC GROVE",pacific-grove,8.750000,6.000000,0.250000,1.000000,1.500000,12550,2019,8
93953,CA,"MONTEREY COUNTY",monterey-county,"PEBBLE BEACH",pebble-beach,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,3861,2019,8
93954,CA,"MONTEREY COUNTY",monterey-county,"SAN LUCAS",san-lucas,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
93955,CA,"MONTEREY COUNTY",monterey-county,SEASIDE,seaside,SEASIDE,seaside,9.250000,6.000000,0.250000,1.500000,1.500000,24162,2019,8
93960,CA,"MONTEREY COUNTY",monterey-county,SOLEDAD,soledad,SOLEDAD,soledad,8.750000,6.000000,0.250000,1.000000,1.500000,12698,2019,8
93962,CA,"MONTEREY COUNTY",monterey-county,SPRECKELS,spreckels,"MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT",monterey-county-tourism-improvement-district,7.750000,6.000000,0.250000,0.000000,1.500000,729,2019,8
94002,CA,"SAN MATEO COUNTY",san-mateo-county,BELMONT,belmont,BELMONT,belmont,9.750000,6.000000,0.250000,0.500000,3.000000,23092,2019,8
94005,CA,"SAN MATEO COUNTY",san-mateo-county,BRISBANE,brisbane,BRISBANE,brisbane,9.250000,6.000000,0.250000,0.000000,3.000000,4345,2019,8
94010,CA,"SAN MATEO COUNTY",san-mateo-county,BURLINGAME,burlingame,"SAN MATEO COUNTY DISTRICT TAX SP",san-mateo-county-district-tax-sp,9.500000,6.000000,0.250000,0.250000,3.000000,35172,2019,8
94011,CA,"SAN MATEO COUNTY",san-mateo-county,BURLINGAME,burlingame,"SAN MATEO COUNTY DISTRICT TAX SP",san-mateo-county-district-tax-sp,9.500000,6.000000,0.250000,0.250000,3.000000,973,2019,8
94014,CA,"SAN MATEO COUNTY",san-mateo-county,"DALY CITY",daly-city,"DALY CITY",daly-city,9.250000,6.000000,0.250000,0.000000,3.000000,36989,2019,8
94015,CA,"SAN MATEO COUNTY",san-mateo-county,"DALY CITY",daly-city,"DALY CITY",daly-city,9.250000,6.000000,0.250000,0.000000,3.000000,49650,2019,8
94017,CA,"SAN MATEO COUNTY",san-mateo-county,"DALY CITY",daly-city,"DALY CITY",daly-city,9.250000,6.000000,0.250000,0.000000,3.000000,895,2019,8
94018,CA,"SAN MATEO COUNTY",san-mateo-county,"EL GRANADA",el-granada,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,3353,2019,8
94019,CA,"SAN MATEO COUNTY",san-mateo-county,"HALF MOON BAY",half-moon-bay,"HALF MOON BAY",half-moon-bay,9.250000,6.000000,0.250000,0.000000,3.000000,12963,2019,8
94020,CA,"SAN MATEO COUNTY",san-mateo-county,"LA HONDA",la-honda,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,1307,2019,8
94021,CA,"SAN MATEO COUNTY",san-mateo-county,"LOMA MAR",loma-mar,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,0,2019,8
94022,CA,"SANTA CLARA COUNTY",santa-clara-county,"LOS ALTOS",los-altos,"LOS ALTOS",los-altos,9.000000,6.000000,0.250000,0.000000,2.750000,17620,2019,8
94023,CA,"SANTA CLARA COUNTY",santa-clara-county,"LOS ALTOS",los-altos,"LOS ALTOS",los-altos,9.000000,6.000000,0.250000,0.000000,2.750000,687,2019,8
94024,CA,"SANTA CLARA COUNTY",santa-clara-county,"LOS ALTOS",los-altos,"LOS ALTOS",los-altos,9.000000,6.000000,0.250000,0.000000,2.750000,20665,2019,8
94025,CA,"SAN MATEO COUNTY",san-mateo-county,"MENLO PARK",menlo-park,"MENLO PARK",menlo-park,9.250000,6.000000,0.250000,0.000000,3.000000,32613,2019,8
94026,CA,"SAN MATEO COUNTY",san-mateo-county,"MENLO PARK",menlo-park,"MENLO PARK",menlo-park,9.250000,6.000000,0.250000,0.000000,3.000000,1186,2019,8
94027,CA,"SAN MATEO COUNTY",san-mateo-county,ATHERTON,atherton,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,6145,2019,8
94028,CA,"SAN MATEO COUNTY",san-mateo-county,"PORTOLA VALLEY",portola-valley,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,6281,2019,8
94030,CA,"SAN MATEO COUNTY",san-mateo-county,MILLBRAE,millbrae,MILLBRAE,millbrae,9.250000,6.000000,0.250000,0.000000,3.000000,18869,2019,8
94035,CA,"SANTA CLARA COUNTY",santa-clara-county,"MOUNTAIN VIEW",mountain-view,"SANTA CLARA COUNTY",santa-clara-county,9.000000,6.000000,0.250000,0.000000,2.750000,0,2019,8
94037,CA,"SAN MATEO COUNTY",san-mateo-county,MONTARA,montara,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,2482,2019,8
94038,CA,"SAN MATEO COUNTY",san-mateo-county,"MOSS BEACH",moss-beach,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,2425,2019,8
94039,CA,"SANTA CLARA COUNTY",santa-clara-county,"MOUNTAIN VIEW",mountain-view,"MOUNTAIN VIEW",mountain-view,9.000000,6.000000,0.250000,0.000000,2.750000,688,2019,8
94040,CA,"SANTA CLARA COUNTY",santa-clara-county,"MOUNTAIN VIEW",mountain-view,"MOUNTAIN VIEW",mountain-view,9.000000,6.000000,0.250000,0.000000,2.750000,26205,2019,8
94041,CA,"SANTA CLARA COUNTY",santa-clara-county,"MOUNTAIN VIEW",mountain-view,"MOUNTAIN VIEW",mountain-view,9.000000,6.000000,0.250000,0.000000,2.750000,10999,2019,8
94042,CA,"SANTA CLARA COUNTY",santa-clara-county,"MOUNTAIN VIEW",mountain-view,"MOUNTAIN VIEW",mountain-view,9.000000,6.000000,0.250000,0.000000,2.750000,764,2019,8
94043,CA,"SANTA CLARA COUNTY",santa-clara-county,"MOUNTAIN VIEW",mountain-view,"MOUNTAIN VIEW",mountain-view,9.000000,6.000000,0.250000,0.000000,2.750000,22824,2019,8
94044,CA,"SAN MATEO COUNTY",san-mateo-county,PACIFICA,pacifica,PACIFICA,pacifica,9.250000,6.000000,0.250000,0.000000,3.000000,32334,2019,8
94060,CA,"SAN MATEO COUNTY",san-mateo-county,PESCADERO,pescadero,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,1410,2019,8
94061,CA,"SAN MATEO COUNTY",san-mateo-county,"REDWOOD CITY",redwood-city,"REDWOOD CITY",redwood-city,9.750000,6.000000,0.250000,0.500000,3.000000,27970,2019,8
94062,CA,"SAN MATEO COUNTY",san-mateo-county,"REDWOOD CITY",redwood-city,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,22552,2019,8
94063,CA,"SAN MATEO COUNTY",san-mateo-county,"REDWOOD CITY",redwood-city,"REDWOOD CITY",redwood-city,9.750000,6.000000,0.250000,0.500000,3.000000,21866,2019,8
94064,CA,"SAN MATEO COUNTY",san-mateo-county,"REDWOOD CITY",redwood-city,"REDWOOD CITY",redwood-city,9.750000,6.000000,0.250000,0.500000,3.000000,1200,2019,8
94065,CA,"SAN MATEO COUNTY",san-mateo-county,"REDWOOD CITY",redwood-city,"REDWOOD CITY",redwood-city,9.750000,6.000000,0.250000,0.500000,3.000000,10134,2019,8
94066,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN BRUNO",san-bruno,"SAN BRUNO",san-bruno,9.250000,6.000000,0.250000,0.000000,3.000000,35122,2019,8
94070,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN CARLOS",san-carlos,"SAN CARLOS",san-carlos,9.250000,6.000000,0.250000,0.000000,3.000000,26469,2019,8
94074,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN GREGORIO",san-gregorio,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,0,2019,8
94080,CA,"SAN MATEO COUNTY",san-mateo-county,"SOUTH SAN FRANCISCO",south-san-francisco,"SOUTH SAN FRANCISCO",south-san-francisco,9.750000,6.000000,0.250000,0.500000,3.000000,53242,2019,8
94083,CA,"SAN MATEO COUNTY",san-mateo-county,"SOUTH SAN FRANCISCO",south-san-francisco,"SOUTH SAN FRANCISCO",south-san-francisco,9.750000,6.000000,0.250000,0.500000,3.000000,884,2019,8
94085,CA,"SANTA CLARA COUNTY",santa-clara-county,SUNNYVALE,sunnyvale,SUNNYVALE,sunnyvale,9.000000,6.000000,0.250000,0.000000,2.750000,16831,2019,8
94086,CA,"SANTA CLARA COUNTY",santa-clara-county,SUNNYVALE,sunnyvale,SUNNYVALE,sunnyvale,9.000000,6.000000,0.250000,0.000000,2.750000,37637,2019,8
94087,CA,"SANTA CLARA COUNTY",santa-clara-county,SUNNYVALE,sunnyvale,SUNNYVALE,sunnyvale,9.000000,6.000000,0.250000,0.000000,2.750000,46300,2019,8
94088,CA,"SANTA CLARA COUNTY",santa-clara-county,SUNNYVALE,sunnyvale,SUNNYVALE,sunnyvale,9.000000,6.000000,0.250000,0.000000,2.750000,1427,2019,8
94089,CA,"SANTA CLARA COUNTY",santa-clara-county,SUNNYVALE,sunnyvale,SUNNYVALE,sunnyvale,9.000000,6.000000,0.250000,0.000000,2.750000,16628,2019,8
94102,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,16733,2019,8
94103,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,16260,2019,8
94104,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,1959,2019,8
94105,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,5271,2019,8
94107,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,19741,2019,8
94108,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,10020,2019,8
94109,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,38763,2019,8
94110,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,53093,2019,8
94111,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,3905,2019,8
94112,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,64941,2019,8
94114,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,26380,2019,8
94115,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,24064,2019,8
94116,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,37668,2019,8
94117,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,27878,2019,8
94118,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,30630,2019,8
94119,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,1798,2019,8
94121,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,34786,2019,8
94122,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,46850,2019,8
94123,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,19132,2019,8
94124,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,24380,2019,8
94125,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,0,2019,8
94126,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,476,2019,8
94127,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,17250,2019,8
94128,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN MATEO COUNTY",san-mateo-county,9.250000,6.000000,0.250000,0.000000,3.000000,683,2019,8
94129,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,2542,2019,8
94130,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"MOSCONE EXPANSION DISTRICT ZONE 1",moscone-expansion-district-zone-1,8.500000,6.000000,0.250000,0.000000,2.250000,1387,2019,8
94131,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,22759,2019,8
94132,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,19425,2019,8
94133,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,20583,2019,8
94134,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,32983,2019,8
94140,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,625,2019,8
94141,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,414,2019,8
94143,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,0,2019,8
94146,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,0,2019,8
94147,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,565,2019,8
94153,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,0,2019,8
94154,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,0,2019,8
94158,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,2706,2019,8
94159,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,479,2019,8
94164,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT",san-francisco-tourism-improvement-district,8.500000,6.000000,0.250000,0.000000,2.250000,467,2019,8
94171,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,0,2019,8
94188,CA,"SAN FRANCISCO COUNTY",san-francisco-county,"SAN FRANCISCO",san-francisco,"SAN FRANCISCO TOURISM IMPROVEMENT DISTRICT (ZONE 2)",san-francisco-tourism-improvement-district-zone-2,8.500000,6.000000,0.250000,0.000000,2.250000,787,2019,8
94207,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 1",sacramento-tmd-zone-1,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94208,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 1",sacramento-tmd-zone-1,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94211,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 1",sacramento-tmd-zone-1,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94234,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 1",sacramento-tmd-zone-1,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94245,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 1",sacramento-tmd-zone-1,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94282,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 4",sacramento-tmd-zone-4,7.750000,6.000000,0.250000,0.000000,1.500000,0,2019,8
94291,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,SACRAMENTO,sacramento,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94299,CA,"SACRAMENTO COUNTY",sacramento-county,SACRAMENTO,sacramento,"SACRAMENTO TMD ZONE 1",sacramento-tmd-zone-1,8.750000,6.000000,0.250000,1.000000,1.500000,0,2019,8
94301,CA,"SANTA CLARA COUNTY",santa-clara-county,"PALO ALTO",palo-alto,"PALO ALTO",palo-alto,9.000000,6.000000,0.250000,0.000000,2.750000,14401,2019,8
94302,CA,"SANTA CLARA COUNTY",santa-clara-county,"PALO ALTO",palo-alto,"PALO ALTO",palo-alto,9.000000,6.000000,0.250000,0.000000,2.750000,645,2019,8
94303,CA,"SANTA CLARA COUNTY",santa-clara-county,"PALO ALTO",palo-alto,"PALO ALTO",palo-alto,9.000000,6.000000,0.250000,0.000000,2.750000,34099,2019,8
94304,CA,"SANTA CLARA COUNTY",santa-clara-county,"PALO ALTO",palo-alto,"PALO ALTO",palo-alto,9.000000,6.000000,0.250000,0.000000,2.750000,2781,2019,8
94305,CA,"SANTA CLARA COUNTY",santa-clara-county,STANFORD,stanford,"SANTA CLARA COUNTY",santa-clara-county,9.000000,6.000000,0.250000,0.000000,2.750000,5084,2019,8
94306,CA,"SANTA CLARA COUNTY",santa-clara-county,"PALO ALTO",palo-alto,"PALO ALTO",palo-alto,9.000000,6.000000,0.250000,0.000000,2.750000,22810,2019,8
94401,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN MATEO",san-mateo,"SAN MATEO",san-mateo,9.500000,6.000000,0.250000,0.250000,3.000000,25273,2019,8
94402,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN MATEO",san-mateo,"SAN MATEO",san-mateo,9.500000,6.000000,0.250000,0.250000,3.000000,21898,2019,8
94403,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN MATEO",san-mateo,"SAN MATEO",san-mateo,9.500000,6.000000,0.250000,0.250000,3.000000,33305,2019,8
94404,CA,"SAN MATEO COUNTY",san-mateo-county,"SAN MATEO",san-mateo,"FOSTER CITY",foster-city,9.250000,6.000000,0.250000,0.000000,3.000000,29611,2019,8
